group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
lua/add_fields,native,,1,elements,24297327.0,ns,35400
lua/add_fields,native,,1,elements,24950722.0,ns,36285
lua/add_fields,native,,1,elements,25229508.0,ns,37170
lua/add_fields,native,,1,elements,26057142.0,ns,38055
lua/add_fields,native,,1,elements,26641616.0,ns,38940
lua/add_fields,native,,1,elements,27196708.0,ns,39825
lua/add_fields,native,,1,elements,28057933.0,ns,40710
lua/add_fields,native,,1,elements,28673685.0,ns,41595
lua/add_fields,native,,1,elements,29364365.0,ns,42480
lua/add_fields,native,,1,elements,29552518.0,ns,43365
lua/add_fields,native,,1,elements,30096934.0,ns,44250
lua/add_fields,native,,1,elements,30876196.0,ns,45135
lua/add_fields,native,,1,elements,31431618.0,ns,46020
lua/add_fields,native,,1,elements,31907330.0,ns,46905
lua/add_fields,native,,1,elements,33001967.0,ns,47790
lua/add_fields,native,,1,elements,33517740.0,ns,48675
lua/add_fields,native,,1,elements,33975920.0,ns,49560
lua/add_fields,native,,1,elements,34547206.0,ns,50445
lua/add_fields,native,,1,elements,35013139.0,ns,51330
lua/add_fields,native,,1,elements,35856210.0,ns,52215
lua/add_fields,native,,1,elements,36299352.0,ns,53100
lua/add_fields,native,,1,elements,37211375.0,ns,53985
lua/add_fields,native,,1,elements,37600932.0,ns,54870
lua/add_fields,native,,1,elements,38475746.0,ns,55755
lua/add_fields,native,,1,elements,39160391.0,ns,56640
lua/add_fields,native,,1,elements,39259639.0,ns,57525
lua/add_fields,native,,1,elements,40250030.0,ns,58410
lua/add_fields,native,,1,elements,40656949.0,ns,59295
lua/add_fields,native,,1,elements,41395051.0,ns,60180
lua/add_fields,native,,1,elements,41656879.0,ns,61065
lua/add_fields,native,,1,elements,42544019.0,ns,61950
lua/add_fields,native,,1,elements,43585405.0,ns,62835
lua/add_fields,native,,1,elements,44012356.0,ns,63720
lua/add_fields,native,,1,elements,44616194.0,ns,64605
lua/add_fields,native,,1,elements,45555096.0,ns,65490
lua/add_fields,native,,1,elements,46047610.0,ns,66375
lua/add_fields,native,,1,elements,46698015.0,ns,67260
lua/add_fields,native,,1,elements,47186547.0,ns,68145
lua/add_fields,native,,1,elements,47798244.0,ns,69030
lua/add_fields,native,,1,elements,48246062.0,ns,69915
lua/add_fields,native,,1,elements,48969542.0,ns,70800
lua/add_fields,native,,1,elements,49363982.0,ns,71685
lua/add_fields,native,,1,elements,50093182.0,ns,72570
lua/add_fields,native,,1,elements,50458371.0,ns,73455
lua/add_fields,native,,1,elements,51135236.0,ns,74340
lua/add_fields,native,,1,elements,51789484.0,ns,75225
lua/add_fields,native,,1,elements,52478382.0,ns,76110
lua/add_fields,native,,1,elements,53223338.0,ns,76995
lua/add_fields,native,,1,elements,53640771.0,ns,77880
lua/add_fields,native,,1,elements,54475824.0,ns,78765
lua/add_fields,native,,1,elements,54740489.0,ns,79650
lua/add_fields,native,,1,elements,55508070.0,ns,80535
lua/add_fields,native,,1,elements,56180085.0,ns,81420
lua/add_fields,native,,1,elements,56416923.0,ns,82305
lua/add_fields,native,,1,elements,57180903.0,ns,83190
lua/add_fields,native,,1,elements,57696893.0,ns,84075
lua/add_fields,native,,1,elements,58468993.0,ns,84960
lua/add_fields,native,,1,elements,59100342.0,ns,85845
lua/add_fields,native,,1,elements,59704034.0,ns,86730
lua/add_fields,native,,1,elements,60792831.0,ns,87615
lua/add_fields,native,,1,elements,61358928.0,ns,88500
