group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
lua/field_filter,v1,,10,elements,46942512.0,ns,1716
lua/field_filter,v1,,10,elements,47964646.0,ns,1749
lua/field_filter,v1,,10,elements,48977896.0,ns,1782
lua/field_filter,v1,,10,elements,49860636.0,ns,1815
lua/field_filter,v1,,10,elements,51132749.0,ns,1848
lua/field_filter,v1,,10,elements,51750173.0,ns,1881
lua/field_filter,v1,,10,elements,52883651.0,ns,1914
lua/field_filter,v1,,10,elements,53637872.0,ns,1947
lua/field_filter,v1,,10,elements,54474932.0,ns,1980
lua/field_filter,v1,,10,elements,55598362.0,ns,2013
lua/field_filter,v1,,10,elements,56125134.0,ns,2046
lua/field_filter,v1,,10,elements,57227704.0,ns,2079
lua/field_filter,v1,,10,elements,58238197.0,ns,2112
lua/field_filter,v1,,10,elements,59021058.0,ns,2145
lua/field_filter,v1,,10,elements,59983152.0,ns,2178
lua/field_filter,v1,,10,elements,60931085.0,ns,2211
lua/field_filter,v1,,10,elements,61418877.0,ns,2244
lua/field_filter,v1,,10,elements,62124136.0,ns,2277
lua/field_filter,v1,,10,elements,63178342.0,ns,2310
lua/field_filter,v1,,10,elements,64268729.0,ns,2343
lua/field_filter,v1,,10,elements,64879199.0,ns,2376
lua/field_filter,v1,,10,elements,66576060.0,ns,2409
lua/field_filter,v1,,10,elements,67167235.0,ns,2442
lua/field_filter,v1,,10,elements,67568004.0,ns,2475
lua/field_filter,v1,,10,elements,68760817.0,ns,2508
lua/field_filter,v1,,10,elements,69458903.0,ns,2541
lua/field_filter,v1,,10,elements,70518710.0,ns,2574
lua/field_filter,v1,,10,elements,71802022.0,ns,2607
lua/field_filter,v1,,10,elements,72330267.0,ns,2640
lua/field_filter,v1,,10,elements,73207638.0,ns,2673
lua/field_filter,v1,,10,elements,74271246.0,ns,2706
lua/field_filter,v1,,10,elements,75483826.0,ns,2739
lua/field_filter,v1,,10,elements,76230034.0,ns,2772
lua/field_filter,v1,,10,elements,76577271.0,ns,2805
lua/field_filter,v1,,10,elements,77924697.0,ns,2838
lua/field_filter,v1,,10,elements,78401383.0,ns,2871
lua/field_filter,v1,,10,elements,78931465.0,ns,2904
lua/field_filter,v1,,10,elements,80720728.0,ns,2937
lua/field_filter,v1,,10,elements,81231452.0,ns,2970
lua/field_filter,v1,,10,elements,82104913.0,ns,3003
lua/field_filter,v1,,10,elements,83698694.0,ns,3036
lua/field_filter,v1,,10,elements,83879168.0,ns,3069
lua/field_filter,v1,,10,elements,84481645.0,ns,3102
lua/field_filter,v1,,10,elements,86066856.0,ns,3135
lua/field_filter,v1,,10,elements,86859535.0,ns,3168
lua/field_filter,v1,,10,elements,87580502.0,ns,3201
lua/field_filter,v1,,10,elements,88548886.0,ns,3234
lua/field_filter,v1,,10,elements,89048100.0,ns,3267
lua/field_filter,v1,,10,elements,90244148.0,ns,3300
